id,SV1,SV2,SV3,SV4,SV5,SV6,SV7,SV8,SV9,SV10,SV11,SV12,SV13,SV14,SV15,SV16,SV17,SV18,SV19,SV20,SV21,SV22,SV23,SV24,SV25,SV26,SV27,SV28,SV29,SV30,SV31,SV32,SV33,SV34,SV35,SV36,SV37,SV38,SV39,SV40,SV41,SV42,SV43,SV44,SV45,SV46,SV47,SV48,SV49,SV50,SV51,SV52,SV53,SV54,SV55,SV56,SV57,SV58,SV59,SV60,SV61,SV62,SV63,SV64,SV65,SV66,SV67,SV68,SV69,SV70,SV71,SV72,SV73,SV74,SV75,SV76,SV77,SV78,SV79,SV80
novaehollandiae_C.320785_Dorrigo$_converted,7.64442992369760E-002,-8.66043436854470E-003,1.82959980594480E-002,7.27697305807131E-003,1.00851113274644E-002,1.04247853790465E-002,7.30244100636699E-003,7.01414393587746E-003,8.46708546830017E-003,3.45546314201889E-003,1.60645298415240E-003,6.65707141408061E-003,9.63932062722650E-004,-2.46879008555211E-003,-7.16671611539167E-004,2.47507027752214E-003,-2.11263768702959E-004,1.19814117169856E-003,-2.22859271253091E-003,4.63233899253825E-004,3.09961739333531E-004,-6.24360154695799E-005,1.77634273758648E-003,-2.02316260987586E-003,2.12041643867993E-004,-7.73765769175284E-004,-1.19383241455215E-003,2.37010330100095E-004,4.98000341650713E-004,-8.30525036288228E-004,-5.38910607316758E-004,2.02695828401305E-004,-8.07670796377625E-004,3.53666588626538E-004,6.69630806376612E-004,2.96673442701539E-004,-4.00254908733384E-004,-7.46039799475327E-005,8.42294978594753E-004,-2.64973497327559E-004,4.47766567296118E-004,-2.24528986882289E-004,-9.48952834398521E-005,3.99505074802053E-004,3.47382221521470E-004,-1.39848661171847E-004,6.75084256781785E-005,-4.56852236770018E-004,3.46341509673742E-004,1.77602209158463E-005,-3.90392055213339E-005,3.97449512293571E-005,4.97063076093670E-004,-2.76286656115067E-005,2.38401415215735E-004,1.09519303999285E-004,-1.89246648190337E-005,3.29498581256377E-004,1.70519597069745E-005,1.33766234746897E-004,-7.97107796629472E-005,-8.05784317505224E-005,-9.88432634022871E-005,-8.01702790699386E-005,-1.00724138813961E-004,-3.12450249220530E-005,-2.93277256086800E-005,-5.04004169428380E-005,1.08027576172745E-005,-1.00103774973726E-005,-1.33585557974072E-005,-1.19635600861801E-005,-1.44380464627725E-005,-2.53821709838095E-005,-5.85148313118869E-006,6.69641882165222E-006,-8.16574567277185E-006,-9.58786749037950E-006,2.81531155081156E-006,-1.18268942706453E-005
richmondiana_QM25801spec1_Lewer-Ballagjoi_converted,-1.26790820972926E-001,1.92332935377169E-002,-6.75929509017770E-003,6.61863613164500E-003,1.15924553076853E-002,2.31312439630143E-003,-2.41577990738495E-003,-8.48697489958874E-004,-4.26494567518076E-003,6.61232734464240E-003,-1.37614281724530E-003,-2.11365016748604E-003,2.65697347386603E-003,-1.50694013718028E-003,2.64980976500373E-003,7.38114162218495E-004,1.25164335944000E-003,-1.07661715949797E-004,-1.99967609324155E-003,-7.68378565393542E-004,9.70066400974492E-004,-3.92702793554193E-004,-2.98720435381384E-004,4.93730984512843E-005,9.26982821117137E-004,5.98939967713005E-004,-1.16494559030936E-003,2.53232123059230E-004,6.44458153647293E-004,-2.78819337758189E-006,1.20017051379039E-004,-3.50805107442638E-004,2.90398078284272E-004,-6.13654718747990E-004,3.09753190235882E-004,-2.65548592763249E-004,-6.80698895410953E-004,-1.17615495571526E-004,2.85281459019959E-004,-8.74161066873310E-004,-1.87089574110497E-004,-6.64242568506423E-004,-2.93831907753660E-004,-3.51008258065054E-004,-2.00528506729829E-004,-1.44109564755833E-004,-4.39255507076655E-004,4.01000614114628E-004,4.41587884030665E-004,8.98721598917461E-005,7.84342498978602E-006,1.78125004729116E-005,8.35798690703059E-005,1.33897591019684E-004,-1.68206879724404E-004,2.43571057498832E-004,1.14695367302975E-004,5.51271021632603E-005,-8.31558764714198E-005,-4.70318095815510E-005,-1.83311653057898E-005,5.67998914352426E-005,1.23816058870308E-004,-8.64311043197422E-006,-8.62929120489479E-005,-1.91242713430311E-005,8.28524437556243E-005,1.81364580730640E-005,-9.80391155911069E-005,2.85266444650543E-006,3.73805471011341E-005,9.31705985300741E-005,-2.39808761456692E-005,2.93544877432874E-005,-3.52381158726600E-005,-1.64018849445199E-005,-1.19727517097196E-005,-4.73196393737034E-006,-2.92593104934198E-005,6.77387702147820E-007
sp1_C.478667spec2_Mt-Kaputar_converted,3.47964099133761E-002,3.03032839244543E-003,-1.17257692335855E-002,6.11334597956872E-003,4.00948018654413E-003,5.11218513547952E-003,-1.81105284641680E-003,3.34603149605458E-003,-2.65546218431363E-003,2.40021610385028E-003,-1.65666512989025E-003,-8.93749197506783E-005,-1.13633965491489E-003,9.79825703383509E-004,-2.17331190159951E-003,9.33579765129143E-004,8.70313910980819E-004,-1.02280720302148E-003,-3.50156731836322E-003,2.70679231639093E-004,2.90878881283146E-004,5.70990262012308E-004,-1.71592627395563E-004,-4.67786681184716E-005,9.74792243579346E-004,-1.20157135890486E-003,5.50416622899167E-004,6.94453198179909E-005,-4.08855694519760E-005,-3.34224559496921E-004,3.25159642184044E-004,-8.50859394238805E-004,-4.43766934136323E-004,-2.36571945187545E-004,-1.19389714314483E-004,-2.27111410947479E-004,7.80569499344675E-004,-3.12389402795861E-005,-2.09394562702768E-005,-3.91815703572040E-005,-1.27675372125397E-004,2.37542301642926E-005,1.67611209482933E-006,1.01722401320926E-003,-2.62136972996080E-004,-3.47291251885140E-004,-5.94840745188388E-004,-3.29749202627323E-004,-3.68887342101166E-004,-2.42022181540639E-004,2.58078686944939E-004,2.28057238454577E-004,-4.30204303927150E-004,-4.39331464947690E-005,-1.80493911567854E-004,1.90785957011207E-004,-5.39094835204217E-005,-6.46137740497386E-005,-4.87950465243337E-005,-2.09098488468146E-004,-1.85930482216373E-004,-2.38924364393515E-004,1.83577985069139E-004,3.17796701605286E-005,-4.34727313041928E-005,-1.75311017935693E-005,-8.55933829285641E-005,4.83200607295427E-005,-3.92099869287013E-005,-4.00351929818441E-005,-2.12324664326758E-005,-3.61122089654329E-005,1.21833007179853E-005,-4.80788811904239E-005,-2.11012169843233E-005,-2.17006751321179E-005,1.09330307694858E-005,1.25673263756538E-005,2.84519001919500E-006,5.82231144484236E-006
mitchellae_C.584219_Byron-Bay_converted,1.10402580464682E-003,-6.82801423527349E-004,-1.40095999358452E-002,9.07398287665984E-003,9.24216717034095E-003,2.60748671013222E-003,-6.50434247948151E-003,4.80523404211631E-003,1.41222489767918E-003,7.35854260677284E-004,7.38922224525946E-003,-3.85831695866757E-003,-9.26075743137052E-003,9.43986909879396E-004,-1.21264609049986E-003,-2.00011013033868E-004,-1.91619437322247E-003,-1.23010547178400E-003,-4.13790315492594E-004,-4.30372847285290E-004,1.49172206177566E-004,-1.09054695989552E-004,-5.70540546864234E-004,1.13939787000237E-004,1.13189741245434E-003,-9.46024259909017E-004,3.15420358864644E-004,-1.81802212317524E-004,7.08197885513862E-004,-1.66814362099407E-004,-8.44645703036431E-004,7.14268188353761E-005,9.65555091612071E-004,3.66602567131636E-005,2.08297492140153E-004,-2.55032782020073E-005,5.73841043427475E-004,-7.99374577870362E-004,-5.38988930583266E-004,6.42028231965603E-005,7.31237269068773E-004,8.15962421574789E-004,3.79076273665824E-004,5.64242281227192E-004,1.58483717865687E-004,2.09755614839127E-004,-1.54570290840438E-004,8.01904161232963E-005,1.96391142395241E-004,-2.36082333795528E-004,-4.50808128815662E-004,-5.77070777653107E-005,4.48634151670388E-004,-1.28483551622124E-004,-4.06701927135709E-004,-1.30574659564474E-004,1.26842723846113E-004,-3.98752065612108E-005,-8.97570648835254E-005,4.00845902106277E-005,2.50147209370598E-005,7.94986617910621E-005,2.39214919318931E-005,-7.77999851814799E-005,-4.38964799929605E-005,9.26965425003990E-007,-1.03788730839971E-005,-4.67038598302901E-005,5.17192306731623E-005,3.26670747278587E-006,-2.67061453808209E-005,1.11609578984156E-005,8.25729776811219E-006,3.18595127862948E-005,-3.94374616413548E-006,-4.36412104133415E-006,-1.05780879737104E-005,-3.43544726224612E-007,-1.99755993612957E-005,5.95090970281486E-006
novaehollandiae_C.272195_Yarriabini_converted,3.05034870094659E-002,-3.39745036994615E-002,-1.47295257992203E-002,-1.48632394662060E-002,8.20523682354393E-004,1.66511717776611E-003,4.76409643492545E-004,-1.04027244912060E-004,2.29456878197322E-003,7.89555525259927E-003,-3.52202210912645E-003,-1.66180863572257E-003,-6.28139296589983E-003,6.23233733692614E-004,5.86344060162567E-003,-1.58975791720880E-003,-3.12266531025746E-003,2.82291451205912E-003,2.43552255995292E-003,1.31103058884886E-003,1.28264383040148E-003,-4.83739882184860E-004,1.53401723634414E-003,2.28038625245020E-003,-7.09233778919146E-004,-4.18843958114894E-004,3.64250296866316E-004,1.25835011862542E-003,-5.13654225570645E-004,-2.81605195441629E-004,3.54002013968718E-005,-1.49665345870389E-004,-6.87122568532286E-004,2.91662385758717E-004,-2.61299275775671E-004,-2.15931237019968E-004,5.86088680031610E-004,5.08680458945584E-004,9.12555934815945E-005,-8.54263885251544E-004,-5.16467291246650E-005,2.15324885030938E-004,-4.09468481249508E-004,2.48559155929664E-005,-3.41303418472344E-005,-4.85269501528192E-004,-2.32599244250572E-005,-1.65872985753373E-004,1.70111933578846E-004,5.52366724338164E-005,-3.74633580484248E-006,1.70958278023793E-004,4.14284552504690E-005,2.18139545574115E-004,9.79127365675296E-005,7.81846564500354E-005,-4.23129720258054E-005,-1.00750775539843E-004,-1.26670846649395E-005,5.36948651808883E-005,5.91455992828653E-005,-1.08021607330874E-004,-2.27387652070540E-005,-2.23594016386205E-005,1.65343048323829E-005,3.20146449917352E-005,5.44936496744457E-005,-2.69795289436823E-005,7.42813965102200E-005,-4.14748771955998E-005,4.52230053980299E-006,-6.61756318014676E-006,-1.40405969803275E-005,1.14464259017730E-005,-1.79152882108401E-005,-3.44917491456593E-005,1.18474517370658E-005,2.13297455482689E-005,3.18708648897681E-008,-1.35094372135965E-005
novaehollandiae_QM33065_Dorrigo_converted,-9.64077712903114E-002,-1.58931169589275E-003,-2.13473439963272E-002,1.52710992349981E-002,1.82316799112163E-002,2.68422220811013E-003,7.73521290728477E-003,-1.38903473492842E-002,-1.86218494596747E-003,-1.39665135377318E-003,-5.75791829994886E-004,4.86822714342473E-003,-1.27708227240547E-003,-1.11454187854330E-003,1.76352954560922E-003,3.33456517405876E-003,8.35905209579313E-004,3.29610664581216E-004,1.38756754125358E-003,-6.04970902621291E-004,-5.84164381990919E-004,4.19479089879132E-004,-1.99858674994527E-004,1.17104978626025E-004,-6.63658266727264E-004,-2.01295402636387E-003,-7.14138715579566E-004,-4.05362230635592E-004,-8.15482766986145E-004,-2.76080562847270E-004,-3.56108056354090E-004,5.08960799480537E-004,7.63851111515656E-004,-4.44991183880602E-004,1.92287048691240E-003,-6.28043459698692E-005,2.30935141554877E-004,-5.97903979179294E-004,3.47019233230786E-004,3.33053060154146E-004,3.34958579614895E-004,4.08018024585286E-004,1.52325775538016E-004,9.61270603265661E-006,-5.85382107356521E-004,-3.55974456060849E-005,1.05443199948584E-004,1.49902103492649E-004,-5.55555258867314E-004,-2.49948547236593E-004,1.14004117109054E-004,2.10645654805915E-004,-2.52314086161555E-004,1.70418473806373E-004,1.17975347843001E-004,6.99521704312069E-005,5.45349355873163E-005,-1.52126916843204E-004,2.83264599347353E-004,1.07572090912892E-004,-5.21429436459561E-005,-1.64884861732986E-005,-9.09975027172442E-005,-4.86708844495850E-005,-2.66340816688661E-006,-8.74330103604082E-006,3.71694409383940E-005,-4.26113492527326E-005,-2.52212056830931E-005,5.06875124817070E-006,2.92945303538337E-005,-1.49512958020409E-005,8.37152713272259E-007,3.44728327065813E-005,1.01791692293474E-005,-1.24372077908905E-005,1.62552991713327E-005,-1.45515145204921E-006,-1.94076232484969E-006,2.72029792375771E-006
novaehollandiae_C.272196_New-England_converted,4.15082876137826E-002,3.46688706485708E-002,-2.31294506200132E-002,1.12768295908080E-003,-4.56820280119340E-003,-9.82375311509186E-003,-4.94046730368803E-003,9.08445186719184E-004,7.13307908971976E-003,5.32704258596082E-004,-4.42658979994921E-003,-8.56612964132796E-005,7.61839889214134E-004,-6.98157241112223E-004,-6.34149437980024E-003,2.43720095280980E-003,-1.95995396643744E-003,-9.58679432592492E-004,-1.81339723581531E-003,1.58089130354242E-003,2.16977006614972E-003,-1.46478010237209E-003,1.14355556555912E-003,5.30308345442773E-004,-7.10742963926611E-004,3.67738330652058E-005,-8.85808846550066E-004,-9.69988045379362E-005,1.19327399002499E-003,3.08758006163644E-004,1.41731653537664E-003,-6.27045424407018E-004,2.51287253638750E-005,-1.04844808258483E-003,-1.30391421072637E-004,-1.68940848312830E-004,-3.05598774440623E-004,-1.35037958973899E-004,-1.88526030787178E-004,-7.30102426462280E-004,5.27417762168352E-005,2.51078913107869E-004,-4.62221485946098E-004,3.19134696639584E-004,-4.89150281723862E-004,1.13900943682446E-006,-1.77579395836886E-004,8.51578146968788E-005,6.03155758375013E-005,3.43992487569351E-006,2.99442875608117E-004,-2.45488724889169E-005,-8.69433217112455E-005,-9.98223551884925E-006,-5.28583478014114E-005,-2.52826715083381E-004,3.97478701948711E-005,6.06517073307015E-006,1.33103778013404E-004,6.40631149486161E-005,7.10204696510751E-005,5.42299136671306E-005,-1.93637540592728E-004,-1.78102433396795E-004,1.56465714562599E-004,5.18613066523860E-005,7.72907194599918E-006,1.92608512924454E-005,-2.09142058059436E-005,2.30427489363730E-006,-5.69328366062124E-006,8.11207248923914E-006,-1.49462136646009E-005,2.68394280690792E-005,1.63081259208446E-005,6.93358051570948E-006,-4.18207857240780E-007,1.40302857290557E-005,3.19677975140953E-006,6.47732290247695E-006
novaehollandiae_C.165925_Chinester_converted,3.36235169126740E-002,-1.39148875428797E-003,2.57516586116686E-003,1.11200267767265E-002,7.97313659557672E-003,-6.78523219878042E-003,-1.13943260065921E-003,-6.19176758169824E-003,1.04022285676864E-002,2.48300407210209E-003,1.17279243052013E-003,4.48399550906694E-003,-2.26970046133174E-003,-4.28998479016268E-003,-2.40709616586536E-003,-5.36666260680235E-003,1.06580014284019E-003,2.71070514038879E-003,-3.28621328260617E-004,-2.95051814164551E-003,-6.19435478839682E-004,-2.04139901855822E-003,-1.27740097455956E-004,6.09131929694267E-004,-3.26522736583232E-003,1.80427955587615E-003,1.00029233533140E-003,1.92777588412577E-004,-7.31691337110490E-004,2.31872677609154E-004,-2.44093317536904E-004,-5.13583765507358E-004,1.35638873317749E-003,-3.91893534412094E-004,-2.06383230532052E-004,1.88288409420744E-005,2.82771107832762E-004,-5.50279789359843E-004,4.42673648165912E-004,-7.35794362246841E-006,-3.98296797903773E-004,-1.50173943108813E-005,1.00971005262508E-004,5.03884739278733E-004,1.90205068013695E-005,8.88297583225862E-005,-3.01567097979818E-005,1.34588610633239E-005,-2.20829140110007E-004,7.26262072512400E-005,-1.32381747897156E-004,-3.60551363583775E-005,-2.70202795993928E-005,3.90784403898434E-005,9.43148847295043E-005,2.62825426528118E-005,2.47077082257533E-005,1.12503953192176E-004,-1.40928280816603E-004,-8.41308167072624E-005,1.12661901648221E-004,1.74835199263534E-005,4.31458212960076E-005,3.88056533755816E-005,-4.30046444435822E-006,4.40342727963802E-005,-4.96927790915969E-005,-2.31352585223365E-005,-4.98250271562592E-005,-2.53951629584346E-005,3.26577188072584E-005,3.65896869366118E-006,-2.59018543034000E-005,-2.10092534798411E-005,-5.47710821347229E-006,-2.01966805585611E-005,-7.98161727501684E-006,-1.33464415790808E-005,-3.50684985345385E-006,3.69963774224106E-006
darlingtoni_QM59910spec3_Broader-Range_converted,3.43144774940111E-002,2.44027934609916E-002,-2.25001981858164E-002,9.12721817727560E-003,-2.63086563398207E-003,1.67325377687847E-002,-6.73913544110800E-003,5.12972063731068E-003,2.23647240485032E-003,4.27619127458976E-003,-2.75499985468392E-003,9.51873068604527E-004,-1.06608197748277E-003,-2.56483464214026E-003,1.62982851332446E-003,7.07478851296919E-004,-1.13190385907185E-003,-8.00088129978688E-004,-4.08972343667113E-004,-3.26918116307080E-004,-2.13873488266386E-003,2.92688859220079E-003,3.43432463268365E-004,3.23408504460927E-004,9.47370416232892E-004,1.44718999599266E-003,-1.09757389876316E-003,-8.57451186117863E-004,-2.87762172204923E-004,-1.76481039190853E-003,-2.42566293142902E-004,-1.35308684245229E-003,-1.07525774688289E-005,-6.60978005501013E-004,-6.99945319882168E-004,-6.91577957510899E-004,5.36524157596885E-004,6.69183501629598E-004,2.66682892935485E-004,8.43724467897836E-004,-3.00677799941945E-004,-2.22857959734839E-004,7.47153964284616E-005,2.44828898790679E-004,1.84808629496653E-004,-1.30689732724435E-004,3.34441040602384E-004,-1.70314419812383E-005,-2.06740735395790E-004,-2.96609743697150E-004,-1.10572423893305E-004,2.05737091030409E-004,-9.02971144033703E-005,-1.70677563360965E-004,2.39670624917863E-004,-8.27524287888033E-005,1.72452611723724E-004,9.66338524229761E-005,-6.51913328133265E-007,-1.30086963409176E-005,2.67493880707109E-004,1.23838706645008E-004,1.38030103427534E-006,-3.75200604635074E-005,6.35493632149283E-005,-1.63061086116775E-005,7.75671695585976E-005,5.70151489268373E-005,3.55476111404302E-006,4.49651250017755E-006,1.00506436569220E-006,1.89607317269237E-005,2.29596966889829E-006,1.87390369215529E-005,-4.62248302793753E-006,3.96237379196040E-006,1.78816683123007E-005,-1.18857366164508E-005,3.40644770183613E-006,9.34187745561196E-006
novaehollandiae_C.272198_Bulahdelah_converted,3.82332473863521E-002,1.01341322309423E-002,-1.64668819218095E-003,1.07366753173396E-002,6.47082334673334E-003,2.52225290739445E-003,5.11412989864435E-003,-4.60551441751978E-003,-4.00974853243956E-003,-3.67864894895291E-003,-9.39106916642305E-004,2.52084523528421E-003,-5.25532923053699E-005,1.37892476774527E-003,-1.70941036765685E-003,-1.05460036515227E-003,-1.77542887314504E-003,6.86246216899621E-004,2.14133532022212E-004,1.90287172583662E-004,8.78073107161480E-004,1.86472118074166E-004,2.68734783640603E-004,4.69295861113944E-004,-7.56517539923392E-004,1.48098981068680E-003,7.03105744783858E-004,-1.43788254837775E-004,-7.23726282906891E-004,1.42991246005229E-003,6.96927778473502E-004,-1.14592901547870E-004,-5.96440067744212E-004,2.41266613079335E-004,1.71020206937045E-004,-1.45614732136910E-003,-2.47035975238908E-004,6.15116303916299E-004,-1.24378262241433E-003,5.17608644107255E-004,2.57749325516296E-004,1.63976232510126E-005,2.21034356329583E-004,1.74764937312710E-005,1.72269541020136E-004,-3.95970428627983E-004,4.64726514107208E-004,2.99121283409448E-005,2.80796837798963E-004,-9.11401114600535E-005,4.36879447272638E-005,-1.95107002566307E-004,1.83476715492494E-004,6.05058568438046E-005,-1.46751584575957E-004,7.11454509431523E-005,2.67540936317495E-004,1.47317420735875E-004,2.48499803098269E-004,3.46415660628260E-005,4.05299765991762E-005,-2.77435966204784E-005,1.56582074027838E-005,6.14138489660758E-006,-8.17306329829369E-005,-1.00111338384898E-004,-1.95393640429980E-005,-2.08439708221510E-006,-6.35598810591327E-005,-1.20475814370660E-005,6.04465625654397E-006,-3.64897640423222E-005,-1.67717521319698E-005,-2.76875396475318E-005,-2.06226439882052E-005,3.15655045527712E-005,3.44994363300542E-005,2.03231762029294E-005,-2.93519921881755E-005,-3.72177811684622E-006
novaehollandiae_C.582443_Main-Ranges_converted,9.15354045142383E-002,5.25105625304218E-003,1.02741816000898E-002,1.50652461722188E-002,2.71792006866778E-003,-2.54313973469293E-004,-1.76728692893909E-003,4.78427648642211E-003,4.87610766879689E-004,-2.13237059284244E-003,1.14923861562712E-004,3.17311062342431E-003,-2.25159397403948E-003,2.36378053501511E-003,-2.87878166892544E-004,3.35263138022196E-004,-1.04829193624136E-003,-1.54570505653544E-003,5.32973201078111E-004,-3.49905910660202E-004,-7.96889335065359E-004,6.29923225107172E-004,-4.72250290213135E-004,-8.18500651753824E-004,-1.50955856377367E-003,-1.10110496910619E-003,-9.12264009646989E-005,-1.59779999055288E-004,-3.21753190693644E-004,-5.11624957934161E-004,-2.11420340644515E-004,-4.87498721182815E-004,3.81930321572428E-004,1.03955622291822E-003,9.06943728836127E-005,1.58736722970332E-004,2.65251622456185E-004,7.95972512618980E-004,-7.41279583974252E-004,1.25146052155302E-004,1.66384853354102E-004,4.56707428368206E-004,2.13491701071680E-005,-1.01637502044618E-003,-7.85672833006982E-004,-1.45549378887787E-004,3.24830484515100E-005,1.79825883029766E-004,-1.46174297946380E-004,1.76642170689840E-004,6.33453626488700E-004,1.54068928720308E-004,1.27484384113890E-004,-1.11920630182152E-004,-1.73659510156065E-004,2.24610810424221E-004,9.98828168752005E-005,2.31170505226984E-004,-1.38128162339482E-004,-1.32959871595614E-004,-1.03082073620684E-004,1.27541414445375E-004,7.24061030207792E-005,-4.94657434182945E-005,2.87736060639452E-005,3.53264115615742E-005,-1.05523899365936E-005,-1.08108690804707E-005,2.57086406330412E-005,-5.26491638619667E-005,2.34250994731566E-005,6.62432936739103E-005,-6.05985615862915E-005,4.15491663079379E-006,-1.90593240323338E-006,8.11081083886008E-007,-1.72113280441727E-005,7.77948712229113E-006,2.25108481852876E-005,-8.61644882160735E-006
sp2_C.271927_Coolah-Tops_converted,9.59952931675603E-002,-1.82286730555081E-002,1.98988438476179E-002,5.99867169504266E-003,5.75034449419702E-003,-9.60980604639946E-003,-1.87743802560555E-002,2.05286031538473E-003,-1.67706559305674E-003,5.55498197656599E-003,-1.52138503173293E-003,6.21177890483269E-004,-2.77211885934752E-003,-2.34985139245262E-003,-9.93137820221549E-004,-1.39054706705250E-003,2.53124628295954E-003,1.07986927246063E-003,1.13104232767147E-003,-3.33961706279807E-004,-1.59900641336829E-003,2.48506051129791E-003,1.57105098160211E-003,-6.47457263632496E-004,3.28715192923209E-004,8.81104640421520E-004,9.05694643583801E-004,-4.62581280240608E-004,-4.04238406173053E-004,-5.88547473976193E-004,1.50519631734503E-003,6.42499082389795E-004,-2.38319472824465E-004,-5.37869213345863E-004,2.04803342475230E-004,1.07191655018618E-003,-2.88414930104926E-005,1.54343847031109E-004,-2.33653367952759E-004,-5.90674584458607E-004,-1.04300266597859E-004,-3.11992481001581E-004,8.22392080438853E-004,-4.84122938182665E-004,-6.34128987136893E-004,1.28158270698726E-004,1.46287232249722E-004,-2.08241798780826E-004,1.34084537394259E-004,1.69267558348760E-004,-2.26472199786735E-004,-2.45748516044071E-005,-5.77862981113846E-005,-1.28981459277437E-004,-2.30918657129333E-005,1.85694488228703E-007,-1.64345102219791E-004,-1.40782188251222E-004,1.61770641642661E-004,2.23356621881452E-005,-9.17599733758790E-005,-9.79925495483048E-005,-4.27133441820715E-005,-9.00863417206186E-005,-1.12392343403242E-004,-3.74304336808284E-005,-4.62734439767297E-005,5.08174706309938E-005,-5.02304864624039E-006,1.73347419328693E-006,-2.23511040981569E-005,3.31035766580465E-006,-8.32381416169805E-006,3.96892450838285E-005,1.32770267055255E-005,6.41880408023846E-006,1.71029721521343E-005,1.21604260257454E-006,-1.10625949012280E-005,-7.68369485821861E-007
novaehollandiae_QM56374_Chinester_converted,4.94229729751153E-002,-2.60326060829543E-002,1.10595914458820E-003,4.73139494525514E-003,9.50950523207303E-003,7.60250033471219E-003,2.94645022332531E-003,-3.75044234766683E-004,-2.05644514389642E-003,4.75444432024388E-003,-2.33245982684997E-003,1.00996240694435E-003,2.26162155364544E-003,1.47720857527573E-003,-2.08637545733730E-003,-2.86835848916525E-003,1.06045736174578E-003,-7.39715818396447E-004,-1.41243097953543E-003,-1.63949128043187E-003,1.37001458756460E-003,1.71133535481090E-004,-8.01422439806101E-004,-1.32839673280790E-004,-4.13367288677858E-004,-1.22815543735107E-003,-3.23659409259617E-004,-5.11976419158000E-004,-5.66517736152876E-004,-9.63959150901825E-004,4.01359916962673E-004,-3.36717174163666E-004,6.26220556839412E-004,6.63254922998679E-004,-8.99231093337216E-004,-5.04232955997785E-004,2.20035277820326E-004,6.38656831285979E-004,4.67261046955943E-004,-1.40678534436990E-006,-5.35350582902166E-004,1.18502017050054E-004,2.12636741217804E-004,1.03528493818189E-004,3.36895326532878E-004,-2.12243450340613E-005,-1.77595061397077E-004,2.58997012536935E-005,-4.70928727998408E-005,8.20372291883448E-005,1.02680630101290E-004,-1.61193420595554E-004,1.16664638115204E-004,1.03202219753655E-004,-2.95496972243655E-004,7.46282033696813E-005,-3.65924557041366E-004,-1.27796345723851E-004,4.02969953380988E-004,1.38294234244115E-004,9.37172418443627E-005,-3.97284836732738E-005,-8.85418440161773E-006,1.04667282415067E-004,-8.80562391665121E-006,8.09368379729295E-005,4.17647464112033E-006,-3.72859207427290E-005,9.75088552183863E-005,7.51781353176860E-005,4.53755200910210E-005,4.41114987617475E-005,3.46436290822535E-005,8.94899612052328E-006,-3.56773814190043E-007,3.07153592072851E-005,-2.95876087214981E-005,9.35967475873306E-006,-5.65353154314911E-006,-1.23691877955641E-006
novaehollandiae_C.112185_Marengo_converted,5.36454161655287E-002,1.78739181493608E-002,4.92964909062720E-003,-2.87909389179768E-003,1.67694867657559E-003,9.50623341501093E-003,8.32456787803335E-003,1.53491410264353E-002,-3.20229444161133E-003,3.18807141548861E-003,-4.82369220495567E-003,-6.71913115867750E-003,7.07717232280824E-003,-6.97251202680837E-004,7.35381056554469E-004,-2.01208160079761E-003,-3.92026742700798E-003,-5.08170333206453E-004,-4.87788229778068E-004,-1.67294027300852E-003,3.10472663964605E-003,-5.16337467473571E-004,6.68558396559621E-004,-5.03992772549570E-005,-1.20495673496002E-003,-1.10694435590998E-003,1.58626374504560E-003,-2.82141312856642E-004,1.14372656824417E-004,-1.29068339114515E-004,1.23560521337841E-005,8.68860861864867E-004,8.37581695781049E-004,4.72838443281696E-006,-8.22004434206486E-005,8.62493781389751E-004,-2.75704156989111E-004,-2.22906088012887E-004,2.12397719619990E-004,4.42686604418133E-004,-1.41758696387372E-004,4.56549888107488E-005,6.63093393285301E-004,5.31607965881318E-005,-2.85404646841479E-004,2.32283072037046E-004,-4.54080657369457E-005,1.08991177542927E-004,-1.00397136655060E-004,4.50435280827390E-005,-1.31952561244424E-004,5.08076337859151E-005,-1.44069814085498E-004,-1.39404760506193E-004,2.27105137526142E-004,1.66495711588443E-004,2.81997716613076E-004,-1.28917844290391E-004,6.32468116573631E-005,-2.81942033875570E-006,-1.55075510002717E-005,1.49262365607917E-004,1.77330784176458E-005,-8.28051999571945E-005,-4.93464520112436E-005,-5.46954148414987E-005,-2.36918158849585E-005,-1.73087545915702E-005,5.90027767904329E-006,-1.49447526134904E-005,-1.08106322867337E-005,-2.72578737811647E-005,-4.34070638031069E-006,1.02128172345449E-005,5.17810258582925E-007,-1.40727908847618E-005,1.18836292794133E-005,-6.00705052225447E-006,-1.33802996294057E-006,-5.31693241466298E-007
